#From;To;Type;Through;Data;Comment
#
# American Straits
#
1403;1413;sea;2805;0;Sunda Strait
#1412;1851;sea;2782;0;Aden Strait
1412;1875;sea;2782;0;Aden Strait
1418;1421;sea;2811;0;Strait of Madura
1420;1438;sea;2811;0;Bali Strait
1438;1442;sea;2811;0;Lombok Strait
1442;1440;sea;2811;0;Sumbawa Strait
1495;1499;sea;2823;0;Hainan Strait
1457;1461;sea;2849;0;Tacloban Strait
#Japan
2218;1660;sea;2829;0;#Tsushima to Fukuoka
1640;1660;land;2965;0;#Yamaguchi to Fukuoka
1638;1666;sea;2965;0;#Hiroshima to Matsuyama
2224;1666;sea;2965;0;#Oita to Matsuyama
1667;1659;sea;2965;0;#Tokushima to Kobe
1642;1672;sea;2841;0;#Hakodate to Aomori
1644;1089;sea;2839;0;#Hakodate to Aomori
1678;1679;sea;2845;0;#Okinawa-Amari
1662;1679;sea;2845;0;#Kagoshima-Amari
#Korea
2218;1632;sea;2829;0;#Tsushima to Fukuoka
1635;1637;sea;2829;0;Korean Sea Strait #Kwangju to Cheju
#China
1496;2701;sea;2824;0;Guangzhou Bay #Hong Kong to Hong Kong Island
#Philippines
1455;1458;sea;2848;0;Isla Verde passages #Manila to Mindoro
1458;1459;sea;2848;0;Mindoro Bay #Mindoro to Palawan
1461;2565;sea;2850;0;Cebu Strait #Tacloban to Cebu
1461;1463;sea;2850;0;Surigao Strait #Tacloban to Davao
2565;1460;sea;2850;0;Tanon Strait #Cebu to Iloilo
1462;1464;sea;2851;0;Sulu Sea #Zamboanga to Sulu
1464;1397;sea;2851;0;Sulu Sea #Jolo to Sandakan
#Indonesia
1434;1447;sea;2852;0;#Luwuk to Ternate
1436;1437;sea;2810;0;#Kendari to Bulon
1447;1448;sea;2853;0;#Ternate to Jilolo
1447;1449;sea;2853;0;#Ternate to Ambon
1449;1450;sea;2853;0;#Ambon to Ceram
1450;1453;sea;2853;0;#Ceram to Sorong
1453;1451;sea;2862;0;#Sorong to Aru
1451;1446;sea;2854;0;#Aru to Dili
1444;1439;sea;2809;0;#Alor to Flores
1441;1439;sea;2809;0;#Sumba to Flores
1439;1440;sea;2811;0;#Flores to Sumbawa
1399;1404;sea;2813;0;#Palembang to Palak Pinang
1411;1408;sea;2803;0;#Gunungsitoli to Padang
1400;1402;sea;2814;0;#Inderagiri to Tanjungpinang
1402;1385;sea;2814;0;#Tanjungpinang to Johore Bahru
1404;1426;sea;2813;0;#Palak Pinang to Kota Waringin
2576;1385;sea;2814;0;#Natuna to Johor Bahru
2576;2629;sea;2816;0;#Natuna to Sambas
1424;1432;sea;2812;0;#Pasir to Mamuju
1401;1386;sea;2814;0;#Siak to Malacca
1446;1444;sea;2809;0;#Siak to Malacca

#
# Oceanian Straits
#
2512;2516;sea;2876;0;Cook Strait #NZ
2512;2516;sea;2881;0;Cook Strait #NZ
2537;1531;sea;2858;0;Villan Strait #New Britain to New Ireland
2530;2537;sea;2858;0;#Lae to New Britain
2531;2539;sea;2858;0;#New Britain to Bougainville
2539;2534;sea;2859;0;#Bougainville to Solomon Islands
2534;2536;sea;2884;0;#Solomon Islands to Santa Cruz Islands
2536;2535;sea;2884;0;#Santa Cruz Islands to New Hebrides
2535;1097;sea;2882;0;#New Hebrides to New Caledonia

#
# Impassables
#
1326;1589;impassable;0;0;scary mountain
1326;1592;impassable;0;0;scary mountain
1329;1589;impassable;0;0;scary mountain
1329;1590;impassable;0;0;scary mountain
1329;1590;impassable;0;0;scary mountain
1329;1593;impassable;0;0;scary mountain
1258;1593;impassable;0;0;scary mountain
1259;1593;impassable;0;0;scary mountain
1238;1592;impassable;0;0;scary mountain
1244;1592;impassable;0;0;scary mountain
1235;1592;impassable;0;0;scary mountain
1226;1592;impassable;0;0;scary mountain
1327;1592;impassable;0;0;scary mountain
1328;1592;impassable;0;0;scary mountain
1226;1594;impassable;0;0;scary mountain
1623;2621;impassable;0;0;scary mountain
2927;3246;impassable;0;0;Spitzberg to World Bank
###South African Adjacencies required for Great Trek Migration###	
2087;2106;impassable;0;0;Cape Town to Witwatersand
2087;2102;impassable;0;0;Cape Town to Vrystaat
###Ottoman Name Placement###
862;860;impassable;0;0;Izmit to Istanbul

#
# The canals  
#
2711;2721;canal;369;1;Kiel Canal
2781;2769;canal;1755;2;Suez Canal
2968;3001;canal;1723;3;Panama Canal
2772;2773;canal;865;4;Bosphorus Canal
2773;2774;canal;860;5;Bosphorus Canal
2711;2710;canal;372;6;Copenhagen Canal
2746;2747;canal;517;7;Gibraltar Canal
2746;2925;canal;517;8;Gibraltar Canal
2760;2757;canal;763;9;Sicily Canal
2760;2765;canal;763;10;Sicily Canal
2777;2776;canal;966;11;Azov Canal
2758;2753;canal;766;12;Strait of Bonifacio
2758;2756;canal;766;13;Strait of Bonifacio
2965;2829;canal;1640;14;Seto Inland Sea
2965;2843;canal;1666;15;Seto Inland Sea
2965;2843;canal;1667;16;Seto Inland Sea
2722;2723;canal;375;17;Ijsselmeer
2722;2721;canal;375;18;Ijsselmeer
2722;2732;canal;375;19;Ijsselmeer
2776;2779;canal;979;20;Caspian Channel BUILDABLE

### ALPES BDSM ###
466;451;impassable;0;0;Шамбери
466;453;impassable;0;0;Шамбери
466;454;impassable;0;0;Шамбери
2568;722;impassable;0;0;Лугано
611;727;impassable;0;0;Кур
611;735;impassable;0;0;Кур
611;612;impassable;0;0;Кур
614;592;impassable;0;0;Брегенц
614;603;impassable;0;0;Брегенц
2598;735;impassable;0;0;Беллуно
2598;615;impassable;0;0;Беллуно
2598;618;impassable;0;0;Беллуно
613;599;impassable;0;0;Зальцбург

# BDSM
626;683;impassable;0;0;X
688;684;impassable;0;0;X
688;685;impassable;0;0;X
688;683;impassable;0;0;X
1757;1772;sea;2809;0;#SOUTH FROM SUEZ

### CARPATHIA ###
667;659;impassable;0;0;X
667;657;impassable;0;0;X
660;668;impassable;0;0;X
659;668;impassable;0;0;X
660;672;impassable;0;0;X
661;2533;impassable;0;0;X

### CAUCASUS ###
1096;1094;impassable;0;0;X
1096;1092;impassable;0;0;X
1096;1093;impassable;0;0;X
1101;1098;impassable;0;0;X
1101;1110;impassable;0;0;X

### AFRICA ###
1716;1782;impassable;0;0;X
1716;1773;impassable;0;0;X
1716;1696;impassable;0;0;X
1716;1806;impassable;0;0;X
1722;1806;impassable;0;0;X
1722;1807;impassable;0;0;X
1724;1807;impassable;0;0;X
1724;1812;impassable;0;0;X
1724;1814;impassable;0;0;X
1739;1814;impassable;0;0;X
1741;1814;impassable;0;0;X
1741;1825;impassable;0;0;X
1742;1825;impassable;0;0;X
2585;1825;impassable;0;0;X
2585;1826;impassable;0;0;X
2585;1817;impassable;0;0;X

### PYRINEES
492;460;impassable;0;0;X
496;460;impassable;0;0;X
500;460;impassable;0;0;X
457;500;impassable;0;0;X
457;499;impassable;0;0;X

### UTILITY
1;3246;impassable;0;0;Utility Tag Adjacencies
2;3246;impassable;0;0;Utility Tag Adjacencies
3;3246;impassable;0;0;Utility Tag Adjacencies
4;3246;impassable;0;0;Utility Tag Adjacencies
5;3246;impassable;0;0;Utility Tag Adjacencies
6;3246;impassable;0;0;Utility Tag Adjacencies
7;3246;impassable;0;0;Utility Tag Adjacencies
8;3246;impassable;0;0;Utility Tag Adjacencies
9;3246;impassable;0;0;Utility Tag Adjacencies
10;3246;impassable;0;0;Utility Tag Adjacencies
11;3246;impassable;0;0;Utility Tag Adjacencies
12;3246;impassable;0;0;Utility Tag Adjacencies
13;3246;impassable;0;0;Utility Tag Adjacencies
14;3246;impassable;0;0;Utility Tag Adjacencies
15;3246;impassable;0;0;Utility Tag Adjacencies
16;3246;impassable;0;0;Utility Tag Adjacencies
17;3246;impassable;0;0;Utility Tag Adjacencies
18;3246;impassable;0;0;Utility Tag Adjacencies
19;3246;impassable;0;0;Utility Tag Adjacencies
20;3246;impassable;0;0;Utility Tag Adjacencies
21;3246;impassable;0;0;Utility Tag Adjacencies
22;3246;impassable;0;0;Utility Tag Adjacencies
23;3246;impassable;0;0;Utility Tag Adjacencies
24;3246;impassable;0;0;Utility Tag Adjacencies
25;3246;impassable;0;0;Utility Tag Adjacencies
26;3246;impassable;0;0;Utility Tag Adjacencies
27;3246;impassable;0;0;Utility Tag Adjacencies
28;3246;impassable;0;0;Utility Tag Adjacencies
29;3246;impassable;0;0;Utility Tag Adjacencies
30;3246;impassable;0;0;Utility Tag Adjacencies
31;3246;impassable;0;0;Utility Tag Adjacencies
32;3246;impassable;0;0;Utility Tag Adjacencies
33;3246;impassable;0;0;Utility Tag Adjacencies
34;3246;impassable;0;0;Utility Tag Adjacencies
35;3246;impassable;0;0;Utility Tag Adjacencies
36;3246;impassable;0;0;Utility Tag Adjacencies
37;3246;impassable;0;0;Utility Tag Adjacencies
38;3246;impassable;0;0;Utility Tag Adjacencies
39;3246;impassable;0;0;Utility Tag Adjacencies
40;3246;impassable;0;0;Utility Tag Adjacencies
41;3246;impassable;0;0;Utility Tag Adjacencies
42;3246;impassable;0;0;Utility Tag Adjacencies
43;3246;impassable;0;0;Utility Tag Adjacencies
44;3246;impassable;0;0;Utility Tag Adjacencies
45;3246;impassable;0;0;Utility Tag Adjacencies
46;3246;impassable;0;0;Utility Tag Adjacencies
47;3246;impassable;0;0;Utility Tag Adjacencies
48;3246;impassable;0;0;Utility Tag Adjacencies
49;3246;impassable;0;0;Utility Tag Adjacencies
50;3246;impassable;0;0;Utility Tag Adjacencies
51;3246;impassable;0;0;Utility Tag Adjacencies
52;3246;impassable;0;0;Utility Tag Adjacencies
53;3246;impassable;0;0;Utility Tag Adjacencies
54;3246;impassable;0;0;Utility Tag Adjacencies
55;3246;impassable;0;0;Utility Tag Adjacencies
56;3246;impassable;0;0;Utility Tag Adjacencies
57;3246;impassable;0;0;Utility Tag Adjacencies
58;3246;impassable;0;0;Utility Tag Adjacencies
59;3246;impassable;0;0;Utility Tag Adjacencies
60;3246;impassable;0;0;Utility Tag Adjacencies
61;3246;impassable;0;0;Utility Tag Adjacencies
62;3246;impassable;0;0;Utility Tag Adjacencies
63;3246;impassable;0;0;Utility Tag Adjacencies
64;3246;impassable;0;0;Utility Tag Adjacencies
65;3246;impassable;0;0;Utility Tag Adjacencies
66;3246;impassable;0;0;Utility Tag Adjacencies
67;3246;impassable;0;0;Utility Tag Adjacencies
68;3246;impassable;0;0;Utility Tag Adjacencies
69;3246;impassable;0;0;Utility Tag Adjacencies
70;3246;impassable;0;0;Utility Tag Adjacencies
71;3246;impassable;0;0;Utility Tag Adjacencies
72;3246;impassable;0;0;Utility Tag Adjacencies
73;3246;impassable;0;0;Utility Tag Adjacencies
74;3246;impassable;0;0;Utility Tag Adjacencies
75;3246;impassable;0;0;Utility Tag Adjacencies
76;3246;impassable;0;0;Utility Tag Adjacencies
77;3246;impassable;0;0;Utility Tag Adjacencies
78;3246;impassable;0;0;Utility Tag Adjacencies
79;3246;impassable;0;0;Utility Tag Adjacencies
80;3246;impassable;0;0;Utility Tag Adjacencies
81;3246;impassable;0;0;Utility Tag Adjacencies
82;3246;impassable;0;0;Utility Tag Adjacencies
83;3246;impassable;0;0;Utility Tag Adjacencies
84;3246;impassable;0;0;Utility Tag Adjacencies
85;3246;impassable;0;0;Utility Tag Adjacencies
86;3246;impassable;0;0;Utility Tag Adjacencies
87;3246;impassable;0;0;Utility Tag Adjacencies
88;3246;impassable;0;0;Utility Tag Adjacencies
89;3246;impassable;0;0;Utility Tag Adjacencies
90;3246;impassable;0;0;Utility Tag Adjacencies
91;3246;impassable;0;0;Utility Tag Adjacencies
92;3246;impassable;0;0;Utility Tag Adjacencies
93;3246;impassable;0;0;Utility Tag Adjacencies
94;3246;impassable;0;0;Utility Tag Adjacencies
95;3246;impassable;0;0;Utility Tag Adjacencies
96;3246;impassable;0;0;Utility Tag Adjacencies
97;3246;impassable;0;0;Utility Tag Adjacencies
98;3246;impassable;0;0;Utility Tag Adjacencies
99;3246;impassable;0;0;Utility Tag Adjacencies
100;3246;impassable;0;0;Utility Tag Adjacencies
101;3246;impassable;0;0;Utility Tag Adjacencies
102;3246;impassable;0;0;Utility Tag Adjacencies
103;3246;impassable;0;0;Utility Tag Adjacencies
104;3246;impassable;0;0;Utility Tag Adjacencies
105;3246;impassable;0;0;Utility Tag Adjacencies
106;3246;impassable;0;0;Utility Tag Adjacencies
107;3246;impassable;0;0;Utility Tag Adjacencies
108;3246;impassable;0;0;Utility Tag Adjacencies
109;3246;impassable;0;0;Utility Tag Adjacencies
110;3246;impassable;0;0;Utility Tag Adjacencies
111;3246;impassable;0;0;Utility Tag Adjacencies
112;3246;impassable;0;0;Utility Tag Adjacencies
113;3246;impassable;0;0;Utility Tag Adjacencies
114;3246;impassable;0;0;Utility Tag Adjacencies
115;3246;impassable;0;0;Utility Tag Adjacencies
116;3246;impassable;0;0;Utility Tag Adjacencies
117;3246;impassable;0;0;Utility Tag Adjacencies
118;3246;impassable;0;0;Utility Tag Adjacencies
119;3246;impassable;0;0;Utility Tag Adjacencies
120;3246;impassable;0;0;Utility Tag Adjacencies
121;3246;impassable;0;0;Utility Tag Adjacencies
122;3246;impassable;0;0;Utility Tag Adjacencies
123;3246;impassable;0;0;Utility Tag Adjacencies
124;3246;impassable;0;0;Utility Tag Adjacencies
125;3246;impassable;0;0;Utility Tag Adjacencies
126;3246;impassable;0;0;Utility Tag Adjacencies
127;3246;impassable;0;0;Utility Tag Adjacencies
128;3246;impassable;0;0;Utility Tag Adjacencies
129;3246;impassable;0;0;Utility Tag Adjacencies
130;3246;impassable;0;0;Utility Tag Adjacencies
131;3246;impassable;0;0;Utility Tag Adjacencies
132;3246;impassable;0;0;Utility Tag Adjacencies
133;3246;impassable;0;0;Utility Tag Adjacencies
134;3246;impassable;0;0;Utility Tag Adjacencies
135;3246;impassable;0;0;Utility Tag Adjacencies
136;3246;impassable;0;0;Utility Tag Adjacencies
137;3246;impassable;0;0;Utility Tag Adjacencies
138;3246;impassable;0;0;Utility Tag Adjacencies
139;3246;impassable;0;0;Utility Tag Adjacencies
140;3246;impassable;0;0;Utility Tag Adjacencies
141;3246;impassable;0;0;Utility Tag Adjacencies
142;3246;impassable;0;0;Utility Tag Adjacencies
143;3246;impassable;0;0;Utility Tag Adjacencies
144;3246;impassable;0;0;Utility Tag Adjacencies
145;3246;impassable;0;0;Utility Tag Adjacencies
146;3246;impassable;0;0;Utility Tag Adjacencies
147;3246;impassable;0;0;Utility Tag Adjacencies
148;3246;impassable;0;0;Utility Tag Adjacencies
149;3246;impassable;0;0;Utility Tag Adjacencies
150;3246;impassable;0;0;Utility Tag Adjacencies
151;3246;impassable;0;0;Utility Tag Adjacencies
152;3246;impassable;0;0;Utility Tag Adjacencies
153;3246;impassable;0;0;Utility Tag Adjacencies
154;3246;impassable;0;0;Utility Tag Adjacencies
155;3246;impassable;0;0;Utility Tag Adjacencies
156;3246;impassable;0;0;Utility Tag Adjacencies
157;3246;impassable;0;0;Utility Tag Adjacencies
158;3246;impassable;0;0;Utility Tag Adjacencies
159;3246;impassable;0;0;Utility Tag Adjacencies
160;3246;impassable;0;0;Utility Tag Adjacencies
161;3246;impassable;0;0;Utility Tag Adjacencies
162;3246;impassable;0;0;Utility Tag Adjacencies
163;3246;impassable;0;0;Utility Tag Adjacencies
164;3246;impassable;0;0;Utility Tag Adjacencies
165;3246;impassable;0;0;Utility Tag Adjacencies
166;3246;impassable;0;0;Utility Tag Adjacencies
167;3246;impassable;0;0;Utility Tag Adjacencies
168;3246;impassable;0;0;Utility Tag Adjacencies
169;3246;impassable;0;0;Utility Tag Adjacencies
170;3246;impassable;0;0;Utility Tag Adjacencies
171;3246;impassable;0;0;Utility Tag Adjacencies
172;3246;impassable;0;0;Utility Tag Adjacencies
173;3246;impassable;0;0;Utility Tag Adjacencies
174;3246;impassable;0;0;Utility Tag Adjacencies
175;3246;impassable;0;0;Utility Tag Adjacencies
176;3246;impassable;0;0;Utility Tag Adjacencies
177;3246;impassable;0;0;Utility Tag Adjacencies
178;3246;impassable;0;0;Utility Tag Adjacencies
179;3246;impassable;0;0;Utility Tag Adjacencies
180;3246;impassable;0;0;Utility Tag Adjacencies
181;3246;impassable;0;0;Utility Tag Adjacencies
182;3246;impassable;0;0;Utility Tag Adjacencies
183;3246;impassable;0;0;Utility Tag Adjacencies
184;3246;impassable;0;0;Utility Tag Adjacencies
185;3246;impassable;0;0;Utility Tag Adjacencies
186;3246;impassable;0;0;Utility Tag Adjacencies
187;3246;impassable;0;0;Utility Tag Adjacencies
188;3246;impassable;0;0;Utility Tag Adjacencies
189;3246;impassable;0;0;Utility Tag Adjacencies
190;3246;impassable;0;0;Utility Tag Adjacencies
191;3246;impassable;0;0;Utility Tag Adjacencies
192;3246;impassable;0;0;Utility Tag Adjacencies
193;3246;impassable;0;0;Utility Tag Adjacencies
194;3246;impassable;0;0;Utility Tag Adjacencies
195;3246;impassable;0;0;Utility Tag Adjacencies
196;3246;impassable;0;0;Utility Tag Adjacencies
197;3246;impassable;0;0;Utility Tag Adjacencies
198;3246;impassable;0;0;Utility Tag Adjacencies
199;3246;impassable;0;0;Utility Tag Adjacencies
200;3246;impassable;0;0;Utility Tag Adjacencies
201;3246;impassable;0;0;Utility Tag Adjacencies
202;3246;impassable;0;0;Utility Tag Adjacencies
203;3246;impassable;0;0;Utility Tag Adjacencies
204;3246;impassable;0;0;Utility Tag Adjacencies
205;3246;impassable;0;0;Utility Tag Adjacencies
206;3246;impassable;0;0;Utility Tag Adjacencies
207;3246;impassable;0;0;Utility Tag Adjacencies
208;3246;impassable;0;0;Utility Tag Adjacencies
209;3246;impassable;0;0;Utility Tag Adjacencies
210;3246;impassable;0;0;Utility Tag Adjacencies
211;3246;impassable;0;0;Utility Tag Adjacencies
212;3246;impassable;0;0;Utility Tag Adjacencies
213;3246;impassable;0;0;Utility Tag Adjacencies
214;3246;impassable;0;0;Utility Tag Adjacencies
215;3246;impassable;0;0;Utility Tag Adjacencies
216;3246;impassable;0;0;Utility Tag Adjacencies
217;3246;impassable;0;0;Utility Tag Adjacencies
218;3246;impassable;0;0;Utility Tag Adjacencies
219;3246;impassable;0;0;Utility Tag Adjacencies
220;3246;impassable;0;0;Utility Tag Adjacencies
221;3246;impassable;0;0;Utility Tag Adjacencies
222;3246;impassable;0;0;Utility Tag Adjacencies
223;3246;impassable;0;0;Utility Tag Adjacencies
224;3246;impassable;0;0;Utility Tag Adjacencies
225;3246;impassable;0;0;Utility Tag Adjacencies
226;3246;impassable;0;0;Utility Tag Adjacencies
227;3246;impassable;0;0;Utility Tag Adjacencies
228;3246;impassable;0;0;Utility Tag Adjacencies
229;3246;impassable;0;0;Utility Tag Adjacencies
230;3246;impassable;0;0;Utility Tag Adjacencies
231;3246;impassable;0;0;Utility Tag Adjacencies
232;3246;impassable;0;0;Utility Tag Adjacencies
233;3246;impassable;0;0;Utility Tag Adjacencies
234;3246;impassable;0;0;Utility Tag Adjacencies
235;3246;impassable;0;0;Utility Tag Adjacencies
236;3246;impassable;0;0;Utility Tag Adjacencies
237;3246;impassable;0;0;Utility Tag Adjacencies
238;3246;impassable;0;0;Utility Tag Adjacencies
239;3246;impassable;0;0;Utility Tag Adjacencies
240;3246;impassable;0;0;Utility Tag Adjacencies
241;3246;impassable;0;0;Utility Tag Adjacencies
242;3246;impassable;0;0;Utility Tag Adjacencies
243;3246;impassable;0;0;Utility Tag Adjacencies
244;3246;impassable;0;0;Utility Tag Adjacencies
245;3246;impassable;0;0;Utility Tag Adjacencies
246;3246;impassable;0;0;Utility Tag Adjacencies
247;3246;impassable;0;0;Utility Tag Adjacencies
248;3246;impassable;0;0;Utility Tag Adjacencies
249;3246;impassable;0;0;Utility Tag Adjacencies
250;3246;impassable;0;0;Utility Tag Adjacencies
251;3246;impassable;0;0;Utility Tag Adjacencies
252;3246;impassable;0;0;Utility Tag Adjacencies
253;3246;impassable;0;0;Utility Tag Adjacencies
254;3246;impassable;0;0;Utility Tag Adjacencies
255;3246;impassable;0;0;Utility Tag Adjacencies
256;3246;impassable;0;0;Utility Tag Adjacencies
257;3246;impassable;0;0;Utility Tag Adjacencies
258;3246;impassable;0;0;Utility Tag Adjacencies
259;3246;impassable;0;0;Utility Tag Adjacencies
260;3246;impassable;0;0;Utility Tag Adjacencies
261;3246;impassable;0;0;Utility Tag Adjacencies
262;3246;impassable;0;0;Utility Tag Adjacencies
263;3246;impassable;0;0;Utility Tag Adjacencies
264;3246;impassable;0;0;Utility Tag Adjacencies
265;3246;impassable;0;0;Utility Tag Adjacencies
266;3246;impassable;0;0;Utility Tag Adjacencies
267;3246;impassable;0;0;Utility Tag Adjacencies
268;3246;impassable;0;0;Utility Tag Adjacencies
269;3246;impassable;0;0;Utility Tag Adjacencies
270;3246;impassable;0;0;Utility Tag Adjacencies
271;3246;impassable;0;0;Utility Tag Adjacencies
272;3246;impassable;0;0;Utility Tag Adjacencies
273;3246;impassable;0;0;Utility Tag Adjacencies
274;3246;impassable;0;0;Utility Tag Adjacencies
275;3246;impassable;0;0;Utility Tag Adjacencies
276;3246;impassable;0;0;Utility Tag Adjacencies
277;3246;impassable;0;0;Utility Tag Adjacencies
278;3246;impassable;0;0;Utility Tag Adjacencies
279;3246;impassable;0;0;Utility Tag Adjacencies
280;3246;impassable;0;0;Utility Tag Adjacencies
281;3246;impassable;0;0;Utility Tag Adjacencies
282;3246;impassable;0;0;Utility Tag Adjacencies
283;3246;impassable;0;0;Utility Tag Adjacencies
284;3246;impassable;0;0;Utility Tag Adjacencies
285;3246;impassable;0;0;Utility Tag Adjacencies
286;3246;impassable;0;0;Utility Tag Adjacencies
287;3246;impassable;0;0;Utility Tag Adjacencies
288;3246;impassable;0;0;Utility Tag Adjacencies
289;3246;impassable;0;0;Utility Tag Adjacencies
290;3246;impassable;0;0;Utility Tag Adjacencies
291;3246;impassable;0;0;Utility Tag Adjacencies
292;3246;impassable;0;0;Utility Tag Adjacencies
293;3246;impassable;0;0;Utility Tag Adjacencies
294;3246;impassable;0;0;Utility Tag Adjacencies
295;3246;impassable;0;0;Utility Tag Adjacencies
296;3246;impassable;0;0;Utility Tag Adjacencies
297;3246;impassable;0;0;Utility Tag Adjacencies
298;3246;impassable;0;0;Utility Tag Adjacencies
299;3246;impassable;0;0;Utility Tag Adjacencies
300;3246;impassable;0;0;Utility Tag Adjacencies
301;3246;impassable;0;0;Utility Tag Adjacencies
302;3246;impassable;0;0;Utility Tag Adjacencies
303;3246;impassable;0;0;Utility Tag Adjacencies
304;3246;impassable;0;0;Utility Tag Adjacencies
305;3246;impassable;0;0;Utility Tag Adjacencies
306;3246;impassable;0;0;Utility Tag Adjacencies
307;3246;impassable;0;0;Utility Tag Adjacencies
308;3246;impassable;0;0;Utility Tag Adjacencies
309;3246;impassable;0;0;Utility Tag Adjacencies
310;3246;impassable;0;0;Utility Tag Adjacencies
311;3246;impassable;0;0;Utility Tag Adjacencies
312;3246;impassable;0;0;Utility Tag Adjacencies
313;3246;impassable;0;0;Utility Tag Adjacencies
314;3246;impassable;0;0;Utility Tag Adjacencies
315;3246;impassable;0;0;Utility Tag Adjacencies
316;3246;impassable;0;0;Utility Tag Adjacencies
317;3246;impassable;0;0;Utility Tag Adjacencies
318;3246;impassable;0;0;Utility Tag Adjacencies
319;3246;impassable;0;0;Utility Tag Adjacencies
320;3246;impassable;0;0;Utility Tag Adjacencies
321;3246;impassable;0;0;Utility Tag Adjacencies
322;3246;impassable;0;0;Utility Tag Adjacencies
323;3246;impassable;0;0;Utility Tag Adjacencies
324;3246;impassable;0;0;Utility Tag Adjacencies
325;3246;impassable;0;0;Utility Tag Adjacencies
326;3246;impassable;0;0;Utility Tag Adjacencies
327;3246;impassable;0;0;Utility Tag Adjacencies
328;3246;impassable;0;0;Utility Tag Adjacencies
329;3246;impassable;0;0;Utility Tag Adjacencies
330;3246;impassable;0;0;Utility Tag Adjacencies
331;3246;impassable;0;0;Utility Tag Adjacencies
332;3246;impassable;0;0;Utility Tag Adjacencies
333;3246;impassable;0;0;Utility Tag Adjacencies
334;3246;impassable;0;0;Utility Tag Adjacencies
335;3246;impassable;0;0;Utility Tag Adjacencies
336;3246;impassable;0;0;Utility Tag Adjacencies
337;3246;impassable;0;0;Utility Tag Adjacencies
338;3246;impassable;0;0;Utility Tag Adjacencies
339;3246;impassable;0;0;Utility Tag Adjacencies
